time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
36.600,-30.99,-47.44,-22.44,0,0
36.700,-25.04,-47.44,-22.44,0,0
36.800,-34.91,-47.44,-22.44,0,0
36.900,-37.71,-47.44,-22.44,0,0
37.000,-31.31,-47.37,-22.37,0,0
37.100,-38.47,-47.26,-22.26,0,0
37.200,-42.36,-47.26,-22.26,0,0
37.300,-42.39,-47.26,-22.26,0,0
37.400,-41.11,-47.10,-22.10,0,0
37.500,-42.93,-46.87,-21.87,0,0
37.600,-42.51,-46.82,-21.82,0,0
37.700,-32.85,-46.82,-21.82,0,0
37.800,-41.71,-46.82,-21.82,0,0
37.900,-40.71,-46.82,-21.82,0,0
38.000,-26.03,-46.82,-21.82,0,0
38.100,-30.72,-46.32,-21.32,0,0
38.200,-36.41,-46.32,-21.32,0,0
38.300,-27.74,-46.32,-21.32,0,0
38.400,-40.01,-46.24,-21.24,0,0
38.500,-35.12,-46.10,-21.10,0,0
38.600,-39.19,-45.99,-20.99,0,0
38.700,-39.79,-45.89,-20.89,0,0
38.800,-38.94,-45.63,-20.63,0,0
38.900,-41.60,-45.63,-20.63,0,0
39.000,-45.31,-45.49,-20.49,0,0
39.100,-45.85,-45.49,-20.49,0,0
39.200,-46.79,-45.62,-20.62,0,0
39.300,-44.22,-45.49,-20.49,0,0
39.400,-36.80,-45.49,-20.49,0,0
39.500,-36.46,-45.49,-20.49,0,0
39.600,-23.55,-45.49,-20.49,0,0
39.700,-39.14,-45.49,-20.49,0,0
39.800,-42.80,-45.49,-20.49,0,0
39.900,-28.47,-45.49,-20.49,0,0
40.000,-28.57,-45.49,-20.49,0,0
40.100,-40.23,-45.49,-20.49,0,0
40.200,-37.06,-45.49,-20.49,0,0
40.300,-45.17,-45.49,-20.49,0,0
40.400,-35.06,-45.49,-20.49,0,0
40.500,-38.36,-45.49,-20.49,0,0
40.600,-42.67,-45.49,-20.49,0,0
40.700,-37.48,-45.49,-20.49,0,0
40.800,-39.78,-45.34,-20.34,0,0
40.900,-29.41,-45.34,-20.34,0,0
41.000,-29.36,-45.18,-20.18,0,0
41.100,-33.00,-45.11,-20.11,0,0
41.200,-40.77,-44.60,-19.60,0,0
41.300,-35.44,-44.31,-19.31,0,0
41.400,-40.28,-43.06,-18.06,0,0
41.500,-44.76,-44.28,-19.28,0,0
41.600,-31.24,-44.28,-19.28,0,0
41.700,-33.44,-44.28,-19.28,0,0
41.800,-33.08,-44.28,-19.28,0,0
41.900,-34.45,-44.28,-19.28,0,0
42.000,-31.92,-44.28,-19.28,0,0
42.100,-35.90,-44.28,-19.28,0,0
42.200,-38.59,-44.28,-19.28,0,0
42.300,-40.68,-44.28,-19.28,0,0
42.400,-43.93,-44.28,-19.28,0,0
42.500,-44.02,-44.28,-19.28,0,0
42.600,-39.56,-44.28,-19.28,0,0
42.700,-35.98,-44.28,-19.28,0,0
42.800,-30.37,-44.28,-19.28,0,0
42.900,-32.51,-44.28,-19.28,0,0
43.000,-36.46,-44.28,-19.28,0,0
43.100,-39.23,-44.28,-19.28,0,0
43.200,-40.20,-44.28,-19.28,0,0
43.300,-40.27,-44.28,-19.28,0,0
43.400,-43.57,-44.28,-19.28,0,0
43.500,-43.93,-44.28,-19.28,0,0
43.600,-39.30,-44.28,-19.28,0,0
43.700,-33.05,-44.28,-19.28,0,0
43.800,-32.61,-44.28,-19.28,0,0
43.900,-36.36,-44.28,-19.28,0,0
44.000,-37.72,-44.04,-19.04,0,0
44.100,-30.09,-43.94,-18.94,0,0
44.200,-31.72,-43.93,-18.93,0,0
44.300,-43.82,-43.83,-18.83,0,0
44.400,-43.22,-43.83,-18.83,0,0
44.500,-42.87,-43.83,-18.83,0,0
44.600,-40.06,-43.83,-18.83,0,0
44.700,-35.98,-43.83,-18.83,0,0
44.800,-37.72,-43.83,-18.83,0,0
44.900,-43.50,-43.83,-18.83,0,0
45.000,-44.79,-43.93,-18.93,0,0
45.100,-47.79,-43.94,-18.94,0,0
45.200,-45.07,-44.09,-19.09,0,0
45.300,-46.83,-44.09,-19.09,0,0
45.400,-47.49,-44.76,-19.76,0,0
45.500,-49.22,-44.82,-19.82,0,0
45.600,-38.34,-44.82,-19.82,0,0
45.700,-35.82,-44.82,-19.82,0,0
45.800,-35.55,-44.82,-19.82,0,0
45.900,-27.58,-44.82,-19.82,0,0
46.000,-40.24,-44.82,-19.82,0,0
46.100,-36.30,-44.82,-19.82,0,0
46.200,-37.66,-44.82,-19.82,0,0
46.300,-29.28,-44.82,-19.82,0,0
46.400,-33.78,-44.82,-19.82,0,0
46.500,-33.11,-44.82,-19.82,0,0
46.600,-32.06,-44.82,-19.82,0,0
46.700,-32.29,-44.82,-19.82,0,0
46.800,-29.69,-44.82,-19.82,0,0
46.900,-28.08,-44.82,-19.82,0,0
47.000,-24.30,-44.82,-19.82,0,0
47.100,-28.42,-44.82,-19.82,0,0
47.200,-31.03,-44.82,-19.82,0,0
47.300,-23.61,-44.82,-19.82,0,0
47.400,-32.67,-44.82,-19.82,0,0
47.500,-41.29,-44.82,-19.82,0,0
47.600,-38.95,-44.82,-19.82,0,0
47.700,-33.15,-44.82,-19.82,0,0
47.800,-39.26,-44.82,-19.82,0,0
47.900,-31.31,-44.82,-19.82,0,0
48.000,-26.95,-44.82,-19.82,0,0
48.100,-30.32,-44.82,-19.82,0,0
48.200,-39.15,-44.82,-19.82,0,0
48.300,-40.92,-44.82,-19.82,0,0
48.400,-39.14,-44.82,-19.82,0,0
48.500,-37.14,-44.82,-19.82,0,0
48.600,-40.24,-44.82,-19.82,0,0
48.700,-38.50,-44.82,-19.82,0,0
48.800,-35.51,-44.82,-19.82,0,0
48.900,-34.72,-44.82,-19.82,0,0
49.000,-34.14,-44.82,-19.82,0,0
49.100,-43.34,-44.82,-19.82,0,0
49.200,-33.43,-44.82,-19.82,0,0
49.300,-32.16,-44.82,-19.82,0,0
49.400,-32.56,-44.82,-19.82,0,0
49.500,-30.47,-44.82,-19.82,0,0
49.600,-28.42,-44.82,-19.82,0,0
49.700,-32.92,-44.82,-19.82,0,0
49.800,-33.77,-44.82,-19.82,0,0
49.900,-32.18,-44.82,-19.82,0,0
50.000,-30.17,-43.51,-18.51,0,0
50.100,-29.17,-41.50,-16.50,0,0
50.200,-35.77,-40.95,-15.95,0,0
50.300,-40.10,-40.31,-15.31,0,0
50.400,-40.65,-40.28,-15.28,0,0
50.500,-34.74,-40.24,-15.24,0,0
50.600,-30.23,-40.24,-15.24,0,0
50.700,-30.96,-40.24,-15.24,0,0
50.800,-38.12,-40.24,-15.24,0,0
50.900,-39.00,-40.24,-15.24,0,0
51.000,-30.37,-40.11,-15.11,0,0
51.100,-35.36,-40.11,-15.11,0,0
51.200,-38.97,-40.11,-15.11,0,0
51.300,-31.02,-40.11,-15.11,0,0
51.400,-33.57,-40.11,-15.11,0,0
51.500,-32.76,-40.11,-15.11,0,0
51.600,-41.28,-40.28,-15.28,0,0
51.700,-33.23,-40.28,-15.28,0,0
51.800,-37.19,-40.28,-15.28,0,0
51.900,-37.10,-40.28,-15.28,0,0
52.000,-44.04,-40.68,-15.68,0,0
52.100,-31.59,-40.68,-15.68,0,0
52.200,-37.42,-40.68,-15.68,0,0
52.300,-37.96,-40.68,-15.68,0,0
52.400,-43.96,-40.95,-15.95,0,0
52.500,-39.51,-40.68,-15.68,0,0
52.600,-40.28,-40.68,-15.68,0,0
52.700,-38.34,-40.68,-15.68,0,0
52.800,-40.90,-40.91,-15.91,0,0
52.900,-41.50,-40.95,-15.95,0,0
53.000,-40.88,-40.95,-15.95,0,0
53.100,-41.08,-41.10,-16.10,0,0
53.200,-41.97,-41.30,-16.30,0,0
53.300,-43.71,-41.55,-16.55,0,0
53.400,-39.12,-41.55,-16.55,0,0
53.500,-45.64,-42.10,-17.10,0,0
53.600,-40.77,-42.10,-17.10,0,0
53.700,-43.17,-43.18,-18.18,0,0
53.800,-31.61,-43.18,-18.18,0,0
53.900,-36.20,-43.18,-18.18,0,0
54.000,-43.62,-43.36,-18.36,0,0
54.100,-46.07,-43.63,-18.63,0,0
54.200,-46.81,-43.74,-18.74,0,0
54.300,-45.21,-43.97,-18.97,0,0
54.400,-43.64,-43.97,-18.97,0,0
54.500,-43.33,-43.97,-18.97,0,0
54.600,-44.28,-44.06,-19.06,0,0
54.700,-46.75,-44.37,-19.37,0,0
54.800,-47.06,-45.25,-20.25,0,0
54.900,-38.91,-45.25,-20.25,0,0
55.000,-40.24,-45.25,-20.25,0,0
55.100,-31.26,-45.25,-20.25,0,0
55.200,-39.68,-45.25,-20.25,0,0
55.300,-27.86,-45.25,-20.25,0,0
55.400,-24.88,-45.25,-20.25,0,0
55.500,-34.51,-45.25,-20.25,0,0
55.600,-43.72,-45.25,-20.25,0,0
55.700,-45.08,-45.25,-20.25,0,0
55.800,-39.12,-45.25,-20.25,0,0
55.900,-42.67,-45.25,-20.25,0,0
56.000,-39.53,-45.25,-20.25,0,0
56.100,-44.38,-45.25,-20.25,0,0
56.200,-29.27,-45.25,-20.25,0,0
56.300,-29.91,-45.25,-20.25,0,0
56.400,-33.71,-45.25,-20.25,0,0
56.500,-37.52,-45.25,-20.25,0,0
56.600,-30.39,-45.25,-20.25,0,0
56.700,-39.01,-45.25,-20.25,0,0
56.800,-39.96,-45.25,-20.25,0,0
56.900,-37.82,-45.25,-20.25,0,0
57.000,-36.49,-45.25,-20.25,0,0
57.100,-34.90,-45.25,-20.25,0,0
57.200,-33.20,-45.25,-20.25,0,0
57.300,-37.05,-45.25,-20.25,0,0
57.400,-42.23,-45.25,-20.25,0,0
57.500,-41.58,-45.25,-20.25,0,0
57.600,-42.57,-45.25,-20.25,0,0
57.700,-41.67,-45.25,-20.25,0,0
57.800,-31.69,-45.25,-20.25,0,0
57.900,-33.76,-45.25,-20.25,0,0
58.000,-34.53,-45.25,-20.25,0,0
58.100,-41.09,-45.25,-20.25,0,0
58.200,-32.39,-45.25,-20.25,0,0
58.300,-34.27,-45.25,-20.25,0,0
58.400,-37.75,-45.25,-20.25,0,0
58.500,-38.47,-45.10,-20.10,0,0
58.600,-41.60,-45.10,-20.10,0,0
58.700,-35.10,-45.10,-20.10,0,0
58.800,-38.36,-45.10,-20.10,0,0
58.900,-39.78,-45.10,-20.10,0,0
59.000,-30.49,-45.10,-20.10,0,0
59.100,-33.60,-44.45,-19.45,0,0
59.200,-45.22,-44.45,-19.45,0,0
59.300,-45.04,-44.45,-19.45,0,0
59.400,-47.49,-45.04,-20.04,0,0
59.500,-47.25,-45.10,-20.10,0,0
59.600,-44.98,-45.10,-20.10,0,0
59.700,-44.67,-45.04,-20.04,0,0
59.800,-45.53,-45.04,-20.04,0,0
59.900,-45.81,-45.10,-20.10,0,0
60.000,-35.42,-45.10,-20.10,0,0
