timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
4300,-51.6,-59.9,-44.9,true,calibrated
4310,-50.3,-59.9,-44.9,true,calibrated
4320,-47.2,-59.9,-44.9,true,calibrated
4330,-54.5,-59.9,-44.9,true,calibrated
4340,-49.2,-59.9,-44.9,true,calibrated
4350,-54.0,-59.9,-44.9,true,calibrated
4360,-51.2,-59.9,-44.9,true,calibrated
4370,-42.6,-59.9,-44.9,true,calibrated
4380,-35.6,-59.9,-44.9,true,calibrated
4390,-34.6,-59.9,-44.9,true,calibrated
4400,-31.8,-59.9,-44.9,true,calibrated
4410,-31.6,-59.9,-44.9,true,calibrated
4420,-31.5,-59.9,-44.9,true,calibrated
4430,-31.7,-59.9,-44.9,true,calibrated
4440,-30.3,-59.9,-44.9,true,calibrated
4450,-31.6,-59.9,-44.9,true,calibrated
4460,-31.3,-59.9,-44.9,true,calibrated
4470,-33.1,-59.9,-44.9,true,calibrated
4480,-35.0,-59.9,-44.9,true,calibrated
4490,-34.9,-59.9,-44.9,true,calibrated
4500,-37.3,-59.9,-44.9,true,calibrated
4510,-36.9,-59.9,-44.9,true,calibrated
4520,-38.0,-59.9,-44.9,true,calibrated
4530,-40.1,-59.9,-44.9,true,calibrated
4540,-38.8,-59.9,-44.9,true,calibrated
4550,-42.9,-59.9,-44.9,true,calibrated
4560,-41.3,-59.9,-44.9,true,calibrated
4570,-42.4,-59.9,-44.9,true,calibrated
4580,-43.3,-59.9,-44.9,true,calibrated
4590,-44.2,-59.9,-44.9,true,calibrated
4600,-43.8,-59.9,-44.9,true,calibrated
4610,-44.1,-59.9,-44.9,true,calibrated
4620,-44.7,-59.9,-44.9,true,calibrated
4630,-48.2,-59.9,-44.9,true,calibrated
4640,-45.6,-59.9,-44.9,true,calibrated
4650,-41.3,-59.9,-44.9,true,calibrated
4660,-47.2,-59.9,-44.9,true,calibrated
4670,-51.7,-59.9,-44.9,true,calibrated
4680,-41.3,-59.9,-44.9,true,calibrated
4690,-32.5,-59.9,-44.9,true,calibrated
4700,-31.6,-59.9,-44.9,true,calibrated
4710,-32.5,-59.9,-44.9,true,calibrated
4720,-32.2,-59.9,-44.9,true,calibrated
4730,-31.8,-59.9,-44.9,true,calibrated
4740,-31.3,-59.9,-44.9,true,calibrated
4750,-31.3,-59.9,-44.9,true,calibrated
4760,-31.3,-59.9,-44.9,true,calibrated
4770,-30.0,-59.9,-44.9,true,calibrated
4780,-30.6,-59.9,-44.9,true,calibrated
4790,-29.8,-59.9,-44.9,true,calibrated
4800,-29.8,-59.9,-44.9,true,calibrated
4810,-29.6,-59.9,-44.9,true,calibrated
4820,-29.4,-59.9,-44.9,true,calibrated
4830,-29.3,-59.9,-44.9,true,calibrated
4840,-29.1,-59.9,-44.9,true,calibrated
4850,-28.6,-59.9,-44.9,true,calibrated
